INPUT NAME, N, P, R, DISTRIBUTE_READ, TIME, TIME(DD), TIME(BS), TIME(PV), TIME(FE), TIME(FE-PV), SPEEDUP, SPEEDUP(DD), SPEEDUP(BS), SPEEDUP(PV), SPEEDUP(FE), SPEEDUP(FE-PV) 
matrix_256_0.txt, 256, 8, 8, 1, 2789.939901, 8.899923, 2524.742920, 101.260674, 256.297058, 155.036385, 0.035623, 4.167901, 0.001857, 0.041497, 0.224755, 0.344448
matrix_512_0.txt, 512, 8, 8, 1, 3332.380840, 33.161907, 2523.866943, 276.173035, 775.351990, 499.178955, 0.218032, 4.226928, 0.007263, 0.142226, 0.732652, 1.059307
matrix_1024_0.txt, 1024, 8, 8, 1, 5873.233910, 125.505882, 2527.115967, 944.696899, 3220.612061, 2275.915161, 0.858663, 4.472667, 0.028968, 0.206311, 1.368863, 1.851421
matrix_256_0.txt, 256, 1, 16, 1, 99.332002, 35.848892, 4.710080, 4.243982, 58.773029, 54.529047, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 8, 8, 1, 25017.645660, 496.569977, 2443.312012, 5309.956055, 22077.763672, 16767.807617, 1.466328, 4.559666, 0.117743, 0.153285, 1.545999, 1.987038
matrix_512_0.txt, 512, 1, 16, 1, 730.575188, 144.447098, 18.079994, 38.413380, 568.048096, 529.634716, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 16, 1, 5060.650948, 595.767883, 72.680916, 192.936905, 4392.202148, 4199.265244, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 16, 1, 23.087012, 6.448050, 2.452975, 8.725609, 14.185987, 5.460378, 0.802919, 1.490683, 0.553206, 0.098904, 0.533484, 1.227937
matrix_256_0.txt, 256, 2, 16, 1, 437.072046, 18.487974, 365.504120, 23.106411, 53.079952, 29.973541, 0.226542, 2.003465, 0.012990, 0.179907, 1.078128, 1.770562
matrix_512_0.txt, 512, 2, 16, 1, 1547.934708, 70.450943, 966.515869, 126.106270, 510.967896, 384.861626, 0.469369, 2.060157, 0.018513, 0.304727, 1.102848, 1.364366
matrix_2048_0.txt, 2048, 1, 16, 1, 36896.465973, 2397.552979, 287.159088, 824.351013, 34211.753906, 33387.402893, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 16, 1, 1, 25790.158936, 246.771118, 623.338989, 17445.853516, 24920.048828, 7474.195312, 1.415297, 9.093731, 0.466656, 0.045738, 1.362990, 4.437647
matrix_1024_0.txt, 1024, 2, 16, 1, 5741.575958, 275.537994, 1242.310913, 625.988892, 4223.727051, 3597.738159, 0.878235, 2.156853, 0.058208, 0.306732, 1.036015, 1.162906
matrix_128_0.txt, 128, 4, 16, 1, 39.983161, 4.577014, 5.124094, 17.681231, 30.282053, 12.600822, 0.463620, 2.100059, 0.264827, 0.048809, 0.249917, 0.532108
matrix_2048_0.txt, 2048, 2, 16, 1, 34137.764648, 1147.641113, 1273.686035, 2348.964355, 31716.437500, 29367.473145, 1.076957, 1.996519, 0.226950, 0.352996, 1.077818, 1.135793
matrix_256_0.txt, 256, 4, 16, 1, 392.416058, 16.473026, 289.968964, 40.756516, 85.974068, 45.217552, 0.252321, 2.248524, 0.016374, 0.101996, 0.665631, 1.173659
matrix_512_0.txt, 512, 4, 16, 1, 2112.122932, 62.516121, 1423.130859, 202.174255, 626.475952, 424.301697, 0.343992, 2.321641, 0.012573, 0.190074, 0.899508, 1.237544
matrix_1024_0.txt, 1024, 4, 16, 1, 7157.612274, 248.237030, 2213.964111, 777.137390, 4695.411133, 3918.273743, 0.704488, 2.394063, 0.032662, 0.247075, 0.931940, 1.067774
matrix_128_0.txt, 128, 16, 2, 1, 1455.266290, 1.851037, 1253.885132, 65.324158, 199.530121, 134.205963, 0.013087, 5.484493, 0.001091, 0.012935, 0.037714, 0.049774
matrix_256_0.txt, 256, 16, 2, 1, 1627.876994, 4.707896, 1241.035034, 130.913544, 382.134064, 251.220520, 0.061444, 8.115939, 0.003815, 0.031036, 0.149372, 0.211038
matrix_2048_0.txt, 2048, 4, 16, 1, 39011.542419, 993.059998, 2549.083984, 3186.986084, 35469.398438, 32282.412354, 0.942411, 2.307300, 0.113399, 0.260175, 0.963776, 1.033237
matrix_512_0.txt, 512, 16, 2, 1, 2177.128026, 14.636022, 1244.207031, 322.124481, 918.284973, 596.160492, 0.333175, 9.641691, 0.014837, 0.122273, 0.616136, 0.882985
matrix_128_0.txt, 128, 8, 16, 1, 123.136024, 2.855006, 9.379117, 47.570667, 110.901901, 63.331234, 0.150541, 3.366718, 0.144683, 0.018141, 0.068240, 0.105872
matrix_256_0.txt, 256, 8, 16, 1, 282.013916, 9.137932, 18.723000, 98.264999, 254.152985, 155.887985, 0.351100, 4.053434, 0.253592, 0.042304, 0.225168, 0.340437
matrix_512_0.txt, 512, 8, 16, 1, 5925.694008, 33.966042, 5121.856934, 257.084076, 769.871033, 512.786957, 0.122611, 4.273091, 0.003493, 0.149476, 0.731967, 1.023996
matrix_1024_0.txt, 1024, 8, 16, 1, 8861.452843, 127.684044, 5079.820801, 936.888489, 3653.947998, 2717.059509, 0.569032, 4.654419, 0.014235, 0.204945, 1.197566, 1.539838
matrix_1024_0.txt, 1024, 16, 2, 1, 4988.567017, 64.826904, 1253.537964, 1776.750854, 3670.202148, 1893.451294, 1.011439, 8.853022, 0.057554, 0.108817, 1.198727, 2.221462
matrix_2048_0.txt, 2048, 8, 16, 1, 29186.116119, 484.937897, 4981.150879, 4838.806641, 23720.027344, 18881.220703, 1.259671, 4.724908, 0.058031, 0.171359, 1.441168, 1.766590
matrix_128_0.txt, 128, 1, 32, 1, 19.228098, 10.350944, 1.348051, 0.852475, 7.529103, 6.676628, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 32, 1, 99.566157, 36.942120, 4.693065, 4.283244, 57.930973, 53.647729, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 32, 1, 724.366840, 143.734985, 18.463947, 39.066509, 562.167908, 523.101398, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 32, 1, 5078.439674, 600.879883, 72.199928, 190.988144, 4405.359863, 4214.371719, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 32, 1, 21.599104, 4.946023, 2.574111, 8.646751, 14.078969, 5.432218, 0.853971, 1.944188, 0.527949, 0.097031, 0.530579, 1.220680
matrix_256_0.txt, 256, 2, 32, 1, 76.822017, 18.151884, 6.367078, 21.365662, 52.303055, 30.937393, 1.296009, 1.975938, 0.736602, 0.200836, 1.128137, 1.768539
matrix_512_0.txt, 512, 2, 32, 1, 925.676094, 72.874001, 341.718048, 124.815453, 511.084045, 386.268593, 0.775329, 1.926339, 0.053714, 0.306420, 1.093693, 1.348085
matrix_2048_0.txt, 2048, 1, 32, 1, 36831.816864, 2246.620850, 289.071014, 823.008179, 34296.125000, 33473.116821, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 2, 32, 1, 5418.652985, 278.688080, 1013.794983, 499.411591, 4126.169922, 3626.758331, 0.935995, 2.089637, 0.072024, 0.392484, 1.070353, 1.163697
matrix_128_0.txt, 128, 4, 32, 1, 39.483836, 4.891963, 3.746963, 18.119812, 30.844910, 12.725098, 0.467153, 1.965673, 0.362694, 0.046303, 0.242179, 0.521096
matrix_256_0.txt, 256, 4, 32, 1, 117.009919, 16.960960, 11.203019, 42.763615, 88.845940, 46.082325, 0.850885, 2.114680, 0.418637, 0.100342, 0.664127, 1.187310
matrix_512_0.txt, 512, 4, 32, 1, 1082.114922, 63.792961, 392.100037, 185.384628, 626.221924, 440.837296, 0.663242, 2.200556, 0.046812, 0.206306, 0.892605, 1.181214
matrix_2048_0.txt, 2048, 16, 2, 1, 117815.383438, 248.234879, 1125.711060, 82583.398438, 116441.437500, 33858.039062, 0.319658, 12.935455, 0.255137, 0.010028, 0.293387, 0.984531
matrix_2048_0.txt, 2048, 2, 32, 1, 35023.830811, 1093.760010, 2242.643066, 2030.805054, 31687.427734, 29656.622681, 1.055216, 2.327714, 0.127808, 0.409283, 1.076929, 1.122648
matrix_1024_0.txt, 1024, 4, 32, 1, 6306.988602, 250.160965, 1389.021973, 673.099915, 4667.805664, 3994.705750, 0.804161, 2.327929, 0.052568, 0.291206, 0.946153, 1.056510
matrix_128_0.txt, 128, 16, 4, 1, 236.155977, 1.907953, 37.677986, 63.963604, 196.570038, 132.606434, 0.084046, 5.189331, 0.036308, 0.021278, 0.043643, 0.054432
matrix_256_0.txt, 256, 16, 4, 1, 2949.294801, 4.916963, 2525.660889, 143.992004, 418.716949, 274.724945, 0.033689, 7.321796, 0.001868, 0.031467, 0.140052, 0.196964
matrix_2048_0.txt, 2048, 4, 32, 1, 39825.371887, 1008.302063, 3355.437012, 2470.705566, 35461.632812, 32990.927246, 0.927994, 2.524998, 0.085422, 0.336412, 0.962311, 1.009185
matrix_512_0.txt, 512, 16, 4, 1, 3616.173008, 17.162998, 2532.742920, 332.506653, 1066.267090, 733.760437, 0.203173, 8.825614, 0.007265, 0.115871, 0.529728, 0.717269
matrix_256_0.txt, 256, 8, 32, 1, 279.602901, 6.024086, 16.900928, 100.992973, 256.677887, 155.684914, 0.356084, 5.953932, 0.277500, 0.042488, 0.229880, 0.351441
matrix_512_0.txt, 512, 8, 32, 1, 835.444130, 30.938065, 43.425011, 260.744934, 761.081055, 500.336121, 0.859069, 4.537453, 0.422683, 0.146680, 0.734441, 1.040746
matrix_1024_0.txt, 1024, 8, 32, 1, 13976.942902, 122.792999, 10203.294922, 879.127014, 3650.854980, 2771.727966, 0.362871, 4.742591, 0.007156, 0.222961, 1.209705, 1.522677
matrix_1024_0.txt, 1024, 16, 4, 1, 6114.107307, 64.356087, 2535.944092, 1192.022583, 3513.807129, 2321.784546, 0.818574, 8.740556, 0.028932, 0.162725, 1.243372, 1.798184
matrix_2048_0.txt, 2048, 8, 32, 1, 31609.793823, 501.245972, 10097.893555, 2992.359619, 21010.654297, 18018.294678, 1.169185, 5.079265, 0.028385, 0.277766, 1.624182, 1.847786
matrix_128_0.txt, 128, 1, 64, 1, 18.853075, 9.935938, 1.400023, 0.829988, 7.517113, 6.687126, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 64, 1, 102.973152, 38.326118, 4.737072, 4.412312, 59.909962, 55.497650, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 64, 1, 732.101801, 146.593887, 18.629007, 39.090454, 566.878906, 527.788452, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 64, 1, 5044.670311, 570.299927, 72.552025, 191.270172, 4401.818359, 4210.548187, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 64, 1, 23.824116, 7.585057, 2.345020, 8.430447, 13.894039, 5.463593, 0.799526, 1.335257, 0.576967, 0.098927, 0.544622, 1.232339
matrix_256_0.txt, 256, 2, 64, 1, 77.662794, 19.758884, 5.821951, 21.669050, 52.081959, 30.412909, 1.282377, 1.926020, 0.810381, 0.184134, 1.090954, 1.737058
matrix_512_0.txt, 512, 2, 64, 1, 591.608896, 71.732086, 19.052927, 113.703384, 500.823883, 387.120499, 1.236743, 2.092034, 0.969195, 0.331195, 1.124419, 1.357402
matrix_2048_0.txt, 2048, 1, 64, 1, 36822.320892, 2232.909912, 285.989105, 822.918518, 34303.421875, 33480.503357, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 2, 64, 1, 4764.657990, 282.840912, 399.619080, 451.895294, 4082.197998, 3630.302704, 1.073290, 2.163633, 0.182757, 0.424523, 1.084921, 1.167127
matrix_256_0.txt, 256, 4, 64, 1, 140.241862, 50.045078, 6.879904, 40.533630, 83.316879, 42.783249, 0.710152, 0.760434, 0.685765, 0.098437, 0.681963, 1.234806
matrix_512_0.txt, 512, 4, 64, 1, 727.351969, 80.002014, 25.742899, 182.380646, 621.607056, 439.226410, 1.005934, 1.875778, 0.717324, 0.206480, 0.905936, 1.196372
matrix_2048_0.txt, 2048, 16, 4, 1, 124579.989166, 259.871002, 2324.157227, 82180.781250, 121995.960938, 39815.179688, 0.295262, 8.869543, 0.124556, 0.010001, 0.280250, 0.838059
matrix_2048_0.txt, 2048, 2, 64, 1, 33773.076660, 1154.716064, 1131.346924, 1518.240112, 31487.013672, 29968.773560, 1.084419, 1.924236, 0.253357, 0.542404, 1.083481, 1.110892
matrix_128_0.txt, 128, 16, 8, 1, 211.467160, 2.178094, 17.667011, 64.967270, 191.622055, 126.654785, 0.087129, 4.382731, 0.076187, 0.012991, 0.039312, 0.052813
matrix_1024_0.txt, 1024, 4, 64, 1, 5361.753204, 255.876099, 420.566071, 638.375977, 4685.311035, 4046.935059, 0.953767, 2.391642, 0.173654, 0.300513, 0.945266, 1.046971
matrix_2048_0.txt, 2048, 4, 64, 1, 38483.040283, 950.206055, 1859.138916, 2251.345459, 35673.695312, 33422.349854, 0.951696, 2.338383, 0.154176, 0.365781, 0.956323, 0.996102
matrix_512_0.txt, 512, 8, 64, 1, 827.197876, 32.728992, 34.169933, 257.493866, 760.298950, 502.805084, 0.884514, 4.585109, 0.540417, 0.146248, 0.740677, 1.045093
matrix_1024_0.txt, 1024, 8, 64, 1, 3900.397842, 127.250916, 105.268997, 900.213623, 3667.877930, 2767.664307, 1.311113, 4.809113, 0.693775, 0.213105, 1.207473, 1.530902
matrix_256_0.txt, 256, 16, 8, 1, 495.670006, 4.510986, 42.740044, 162.997696, 448.418976, 285.421280, 0.200508, 8.223036, 0.109686, 0.025780, 0.128460, 0.187099
matrix_2048_0.txt, 2048, 8, 64, 1, 24086.079254, 508.076080, 895.802002, 3294.046875, 22682.201172, 19388.154297, 1.520553, 4.373255, 0.319976, 0.249996, 1.504068, 1.717135
matrix_128_0.txt, 128, 1, 128, 1, 19.116078, 10.263946, 1.349113, 0.845486, 7.503019, 6.657533, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 128, 1, 99.286811, 37.224998, 4.789920, 4.099688, 57.271893, 53.172205, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 128, 1, 727.156925, 143.504929, 23.051960, 38.215633, 560.600037, 522.384403, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 128, 1, 5035.785049, 576.322998, 73.131973, 191.163422, 4386.330078, 4195.166656, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 16, 8, 1, 6111.658010, 16.258963, 5095.856934, 395.015076, 999.542114, 604.527039, 0.118882, 8.621276, 0.003597, 0.099437, 0.568323, 0.874707
matrix_256_0.txt, 256, 2, 128, 1, 74.185083, 19.392939, 4.595062, 19.704695, 50.197083, 30.492388, 1.344098, 1.856397, 1.068538, 0.221369, 1.171403, 1.785331
matrix_2048_0.txt, 2048, 1, 128, 1, 36941.750763, 2404.166016, 286.740997, 828.834839, 34250.843750, 33422.008911, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 16, 8, 1, 8404.074306, 63.930019, 5099.905273, 1171.332520, 3240.239014, 2068.906494, 0.600081, 8.780633, 0.014354, 0.166393, 1.360572, 2.036668
matrix_512_0.txt, 512, 2, 128, 1, 593.339065, 72.349968, 15.713004, 109.943130, 505.276093, 395.332962, 1.232911, 2.109704, 1.173550, 0.354392, 1.109209, 1.319126
matrix_1024_0.txt, 1024, 2, 128, 1, 4416.868050, 294.252991, 64.047920, 449.278656, 4058.567139, 3609.288483, 1.137719, 1.949027, 1.131778, 0.435520, 1.078992, 1.159090
matrix_2048_0.txt, 2048, 2, 128, 1, 33154.808044, 1164.289917, 567.316956, 1376.257080, 31423.201172, 30046.944092, 1.108045, 1.979277, 0.505005, 0.592819, 1.086651, 1.109270
matrix_512_0.txt, 512, 4, 128, 1, 706.649767, 65.578926, 15.427896, 182.369034, 625.642944, 443.273911, 1.035214, 2.327531, 1.195238, 0.213649, 0.895810, 1.176460
matrix_2048_0.txt, 2048, 16, 8, 1, 23997.131485, 252.404922, 4871.208984, 6524.672852, 18873.517578, 12348.844727, 1.528686, 8.970479, 0.059058, 0.124747, 1.808471, 2.698088
matrix_1024_0.txt, 1024, 4, 128, 1, 5048.076256, 257.673065, 83.306023, 601.013733, 4707.097168, 4106.083435, 0.995460, 2.225716, 0.870141, 0.325567, 0.930332, 1.018852
matrix_2048_0.txt, 2048, 4, 128, 1, 37149.479553, 1017.123108, 545.247070, 2109.445801, 35587.109375, 33477.663574, 0.988897, 2.265657, 0.525446, 0.386771, 0.959506, 0.995595
matrix_1024_0.txt, 1024, 8, 128, 1, 3877.550049, 128.184937, 58.852905, 927.059998, 3690.512207, 2763.452209, 1.295962, 4.474059, 1.231681, 0.211065, 1.186600, 1.513864
matrix_2048_0.txt, 2048, 8, 128, 1, 23432.746033, 496.033020, 297.920044, 3240.440430, 22638.792969, 19398.352539, 1.567764, 4.645763, 0.961661, 0.251778, 1.508299, 1.718197
matrix_128_0.txt, 128, 1, 1, 0, 19.473939, 10.524945, 1.390078, 0.819935, 7.558916, 6.738981, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 1, 1, 0, 102.105940, 38.452942, 4.787016, 4.306194, 58.865982, 54.559788, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 1, 0, 736.291069, 150.161926, 18.375114, 39.382248, 567.754028, 528.371780, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 1, 0, 5101.337891, 633.951904, 70.284912, 191.698654, 4397.101074, 4205.402420, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 1, 0, 101.880070, 40.132046, 41.319046, 13.614553, 20.428978, 6.814425, 0.191843, 0.256229, 0.033520, 0.066032, 0.385580, 1.024004
matrix_256_0.txt, 256, 16, 16, 1, 429.797837, 5.144971, 25.031895, 165.009872, 399.620972, 234.611099, 0.230376, 7.199263, 0.189678, 0.025192, 0.143203, 0.226204
matrix_512_0.txt, 512, 16, 16, 1, 1072.767166, 16.245117, 67.819107, 394.659210, 988.702942, 594.043732, 0.677270, 8.934377, 0.263834, 0.097370, 0.569959, 0.883928
matrix_2048_0.txt, 2048, 1, 1, 0, 36908.307220, 2428.072998, 276.074066, 821.290405, 34204.160156, 33382.869751, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 1, 0, 153.245853, 42.039909, 43.630886, 45.936409, 67.575058, 21.638649, 0.671431, 0.964369, 0.109830, 0.089994, 0.851794, 2.469008
matrix_512_0.txt, 512, 2, 1, 0, 780.878014, 148.854965, 49.077003, 371.940094, 582.946045, 211.005951, 0.929178, 1.017306, 0.359557, 0.102102, 0.954630, 2.457381
matrix_1024_0.txt, 1024, 2, 1, 0, 4919.057846, 581.112915, 76.689072, 2401.109375, 4261.255859, 1860.146484, 1.040597, 1.096114, 0.907913, 0.080706, 1.035414, 2.267768
matrix_128_0.txt, 128, 4, 1, 0, 199.254929, 40.144897, 123.410919, 23.574591, 35.699112, 12.124521, 0.098090, 0.256147, 0.011223, 0.038134, 0.220650, 0.575528
matrix_1024_0.txt, 1024, 16, 16, 1, 13776.900738, 62.494976, 10213.593750, 972.724060, 3500.812012, 2528.087952, 0.366008, 9.509484, 0.007080, 0.197395, 1.249951, 1.654939
matrix_2048_0.txt, 2048, 2, 1, 0, 35459.196655, 2342.629883, 313.058960, 17446.935547, 32803.507812, 15356.572266, 1.039531, 1.026815, 0.879940, 0.046031, 1.041962, 2.173461
matrix_256_0.txt, 256, 4, 1, 0, 260.688965, 41.752930, 121.514091, 66.979942, 97.421944, 30.442001, 0.394700, 0.970998, 0.039436, 0.061720, 0.590832, 1.755009
matrix_512_0.txt, 512, 4, 1, 0, 921.290909, 157.853989, 128.348907, 446.773529, 635.088013, 188.314484, 0.787563, 0.959311, 0.137485, 0.085001, 0.876253, 2.753490
matrix_1024_0.txt, 1024, 4, 1, 0, 5276.855728, 606.556030, 143.894913, 3226.126221, 4526.404785, 1300.278564, 0.970040, 1.050135, 0.483874, 0.060067, 0.974762, 3.244213
matrix_128_0.txt, 128, 1, 2, 0, 19.026011, 10.137094, 1.372914, 0.831118, 7.516004, 6.684886, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 4, 1, 0, 36762.724609, 2493.332031, 354.666016, 24504.576172, 33914.726562, 9410.150391, 1.002672, 0.964752, 0.776711, 0.032774, 1.007822, 3.546905
matrix_256_0.txt, 256, 1, 2, 0, 101.617876, 38.377880, 4.729883, 4.116493, 58.510113, 54.393620, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 16, 16, 1, 26308.632782, 256.708954, 10023.412109, 3825.599854, 16028.511719, 12202.911865, 1.397446, 8.925622, 0.028839, 0.216744, 2.132734, 2.733395
matrix_128_0.txt, 128, 8, 1, 0, 427.850903, 40.149891, 280.471008, 41.753376, 107.230003, 65.476627, 0.045682, 0.256115, 0.004938, 0.021531, 0.073459, 0.106572
matrix_256_0.txt, 256, 8, 1, 0, 587.094902, 45.083885, 281.039062, 98.331421, 260.971954, 162.640533, 0.175260, 0.899257, 0.017051, 0.042041, 0.220560, 0.328491
matrix_512_0.txt, 512, 8, 1, 0, 1281.289795, 168.722046, 285.142883, 407.675018, 827.424866, 419.749847, 0.566285, 0.897518, 0.061885, 0.093153, 0.672566, 1.235312
matrix_1024_0.txt, 1024, 8, 1, 0, 5441.931030, 662.979065, 304.955872, 2946.431641, 4473.996094, 1527.564453, 0.940614, 0.960763, 0.228318, 0.065769, 0.986180, 2.761508
matrix_512_0.txt, 512, 1, 2, 0, 738.184059, 153.362076, 18.101036, 39.336945, 566.720947, 527.384003, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 8, 1, 0, 33651.942749, 2507.852783, 429.920044, 24404.992188, 30714.169922, 6309.177734, 1.095358, 0.959166, 0.640754, 0.032907, 1.112842, 5.290216
matrix_1024_0.txt, 1024, 1, 2, 0, 5084.242958, 633.198120, 71.581947, 191.272385, 4379.462891, 4188.190506, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 2, 0, 178.257957, 40.914062, 122.462906, 9.941483, 14.880988, 4.939505, 0.106396, 0.247421, 0.011301, 0.083086, 0.501244, 1.342847
matrix_2048_0.txt, 2048, 1, 2, 0, 36687.482300, 2431.772949, 290.603882, 795.288391, 33965.105469, 33169.817078, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 2, 0, 228.413803, 41.348915, 121.711929, 36.458580, 65.352959, 28.894379, 0.449421, 0.977317, 0.039684, 0.116241, 0.878506, 1.840323
matrix_512_0.txt, 512, 2, 2, 0, 822.385025, 148.486084, 124.998917, 248.998672, 548.900024, 299.901352, 0.901536, 1.070908, 0.144913, 0.156591, 1.028021, 1.751543
matrix_1024_0.txt, 1024, 2, 2, 0, 4975.966446, 618.467102, 141.491043, 1412.059570, 4216.008301, 2803.948730, 1.018577, 0.996320, 0.511877, 0.135530, 1.038848, 1.493755
matrix_128_0.txt, 128, 4, 2, 0, 351.539139, 39.760090, 279.970001, 19.587374, 31.809048, 12.221674, 0.053951, 0.254602, 0.004943, 0.042170, 0.234493, 0.542724
matrix_512_0.txt, 512, 16, 32, 1, 992.908098, 16.613043, 45.531078, 292.597412, 930.763977, 638.166565, 0.722830, 8.449988, 0.403131, 0.130712, 0.600549, 0.815967
matrix_2048_0.txt, 2048, 2, 2, 0, 34908.928802, 2350.262939, 290.493988, 9497.619141, 32268.171875, 22770.552734, 1.057451, 1.034468, 0.994874, 0.083564, 1.059689, 1.466831
matrix_256_0.txt, 256, 4, 2, 0, 423.974796, 42.427944, 288.504944, 54.562313, 93.041908, 38.479595, 0.242123, 0.952462, 0.016741, 0.077673, 0.617066, 1.381901
matrix_512_0.txt, 512, 4, 2, 0, 1069.739990, 151.986908, 286.600006, 302.000916, 631.153076, 329.152161, 0.693075, 1.046241, 0.063203, 0.129109, 0.894048, 1.595888
matrix_1024_0.txt, 1024, 4, 2, 0, 5539.078918, 606.575989, 292.086914, 1929.401001, 4640.416016, 2711.015015, 0.915027, 1.015851, 0.247960, 0.099190, 0.943836, 1.544961
matrix_1024_0.txt, 1024, 16, 32, 1, 3391.460846, 65.209915, 164.701126, 804.844482, 3161.549805, 2356.705322, 1.495471, 8.930498, 0.443336, 0.243539, 1.396928, 1.790825
matrix_2048_0.txt, 2048, 4, 2, 0, 37564.301544, 2443.874023, 392.904083, 13203.293945, 34727.523438, 21524.229492, 0.982702, 0.994844, 0.735561, 0.060111, 0.984643, 1.551766
matrix_128_0.txt, 128, 8, 2, 0, 745.789093, 40.183014, 600.269958, 42.589363, 105.336121, 62.746758, 0.025431, 0.251922, 0.002306, 0.019395, 0.070811, 0.105711
matrix_256_0.txt, 256, 8, 2, 0, 847.708916, 42.594978, 600.649048, 88.502472, 204.464890, 115.962418, 0.121096, 0.948727, 0.008041, 0.047886, 0.280796, 0.458554
matrix_2048_0.txt, 2048, 16, 32, 1, 35628.426910, 250.460114, 20206.404297, 3888.798584, 15171.562500, 11282.763916, 1.037310, 10.165135, 0.014185, 0.213736, 2.249282, 2.950868
matrix_512_0.txt, 512, 8, 2, 0, 1412.257904, 164.146942, 610.660889, 305.776581, 637.450073, 331.673492, 0.524982, 0.968736, 0.029663, 0.127515, 0.885216, 1.583756
matrix_1024_0.txt, 1024, 8, 2, 0, 4911.235107, 652.222961, 611.652039, 1808.897949, 3647.360107, 1838.462158, 1.032003, 0.944755, 0.118410, 0.105798, 1.200811, 2.278216
matrix_128_0.txt, 128, 1, 4, 0, 18.819990, 9.946891, 1.379113, 0.844813, 7.493986, 6.649174, 1.0, 1.0, 1.0, 1.0
matrix_2048_0.txt, 2048, 8, 2, 0, 29263.013794, 2739.168945, 647.380005, 13110.331055, 25876.464844, 12766.133789, 1.261473, 0.887595, 0.446423, 0.060537, 1.321441, 2.616341
matrix_256_0.txt, 256, 1, 4, 0, 101.569891, 37.853989, 4.732996, 4.407383, 58.982906, 54.575523, 1.0, 1.0, 1.0, 1.0
matrix_512_0.txt, 512, 1, 4, 0, 735.834848, 154.589905, 18.477915, 39.009007, 562.767029, 523.758022, 1.0, 1.0, 1.0, 1.0
matrix_1024_0.txt, 1024, 1, 4, 0, 5135.956963, 635.830872, 73.396111, 192.268188, 4426.729980, 4234.461792, 1.0, 1.0, 1.0, 1.0
matrix_128_0.txt, 128, 2, 4, 0, 335.455015, 40.422977, 280.694946, 9.074891, 14.337091, 5.262200, 0.055662, 0.242981, 0.004877, 0.092233, 0.521793, 1.262590
matrix_2048_0.txt, 2048, 1, 4, 0, 36950.235260, 2371.033936, 288.548981, 806.950012, 34290.652344, 33483.702332, 1.0, 1.0, 1.0, 1.0
matrix_256_0.txt, 256, 2, 4, 0, 379.393013, 42.041016, 281.525055, 27.889542, 55.826942, 27.937401, 0.267638, 0.923217, 0.016833, 0.153785, 1.038710, 1.922119
matrix_512_0.txt, 512, 2, 4, 0, 960.058136, 154.641052, 282.557098, 175.651062, 522.859985, 347.208923, 0.769017, 1.022006, 0.065424, 0.222976, 1.074420, 1.505160
matrix_1024_0.txt, 1024, 2, 4, 0, 5073.958160, 622.895935, 292.529022, 945.146057, 4158.533203, 3213.387146, 0.993501, 0.955434, 0.249309, 0.203796, 1.051553, 1.300901
matrix_128_0.txt, 128, 4, 4, 0, 673.267883, 39.471939, 600.648987, 21.207098, 33.146957, 11.939859, 0.027733, 0.248835, 0.002279, 0.039468, 0.225692, 0.556455
matrix_1024_0.txt, 1024, 16, 64, 1, 3442.476013, 66.758919, 78.825981, 897.672424, 3296.891113, 2399.218689, 1.485518, 9.166775, 0.926509, 0.213708, 1.343345, 1.766001
